wm,b,im,ke,fc,iwu,under,leaki,th,isu,alpha,beta,alpha0,nsce,nsce/2
28.677643,4.768119,0.281922,0.228108,53.096607,24.999304,1.519329,0.031994,9.725858,0.000004,1.118474,0.408228,3.837464,-0.353619,-0.176809
28.677643,4.768119,0.281922,0.228108,53.096607,24.999304,1.519329,0.031994,9.725858,0.000004,1.118474,0.408228,3.837464,-0.353619,-0.176809
28.677643,4.768119,0.281922,0.228108,53.096607,24.999304,1.519329,0.031994,9.725858,0.000004,1.118474,0.408228,3.837464,-0.353619,-0.176809
28.677643,4.768119,0.281922,0.228108,53.096607,24.999304,1.519329,0.031994,9.725858,0.000004,1.118474,0.408228,3.837464,-0.353619,-0.176809
28.677643,4.768119,0.281922,0.228108,53.096607,24.999304,1.519329,0.031994,9.725858,0.000004,1.118474,0.408228,3.837464,-0.353619,-0.176809
239.530106,5.056282,0.453526,0.097208,116.434067,24.999006,2.297912,0.207073,2.220029,0.000008,2.731970,0.685518,1.554524,-0.306428,-0.153214
239.530106,5.056282,0.453526,0.097208,116.434067,24.999006,2.297912,0.207073,2.220029,0.000008,2.731970,0.685518,1.554524,-0.306428,-0.153214
239.530106,5.056282,0.453526,0.097208,116.434067,24.999006,2.297912,0.207073,2.220029,0.000008,2.731970,0.685518,1.554524,-0.306428,-0.153214
239.530106,5.056282,0.453526,0.097208,116.434067,24.999006,2.297912,0.207073,2.220029,0.000008,2.731970,0.685518,1.554524,-0.306428,-0.153214
239.530106,5.056282,0.453526,0.097208,116.434067,24.999006,2.297912,0.207073,2.220029,0.000008,2.731970,0.685518,1.554524,-0.306428,-0.153214
48.521675,19.460447,0.371629,0.187389,44.429527,24.999472,1.410453,0.107475,7.117677,0.000004,2.904467,0.540895,1.748265,-0.271542,-0.135771
159.079544,13.736778,0.032817,0.099964,100.203339,24.999882,2.113077,0.633976,5.638087,0.000001,1.509751,0.854380,4.179872,-0.248615,-0.124307
159.079544,13.736778,0.032817,0.099964,100.203339,24.999882,2.113077,0.633976,5.638087,0.000001,1.509751,0.854380,4.179872,-0.248615,-0.124307
156.853058,17.120461,0.012352,0.097980,100.552338,24.999710,1.481223,0.626486,7.714868,0.000006,2.290526,0.782447,4.272179,-0.228937,-0.114469
159.079544,13.736777,0.032816,0.099966,100.203339,24.999170,1.428972,0.115021,9.945062,0.000009,0.041578,0.854378,4.179873,-0.200315,-0.100157
159.079544,13.736777,0.032816,0.099966,100.203339,24.999170,1.428972,0.115021,9.945062,0.000009,0.041578,0.854378,4.179873,-0.200315,-0.100157
9.858520,10.036575,0.340072,0.132489,68.255699,24.999121,2.733459,0.235583,1.851028,0.000008,1.986584,0.868757,2.182183,-0.078434,-0.039217
9.858520,10.036575,0.340072,0.132489,68.255699,24.999121,2.733459,0.235583,1.851028,0.000008,1.986584,0.868757,2.182183,-0.078434,-0.039217
9.858520,10.036575,0.340072,0.132489,68.255699,24.999121,2.733459,0.235583,1.851028,0.000008,1.986584,0.868757,2.182183,-0.078434,-0.039217
9.858520,10.036575,0.340072,0.132489,68.255699,24.999121,2.733459,0.235583,1.851028,0.000008,1.986584,0.868757,2.182183,-0.078434,-0.039217
60.679821,12.276786,0.334340,0.072875,47.530746,24.999418,1.694746,0.216510,5.881079,0.000002,1.349530,0.736000,3.724860,-0.037420,-0.018710
60.679821,12.276786,0.334340,0.072875,47.530746,24.999418,1.694746,0.216510,5.881079,0.000002,1.349530,0.736000,3.724860,-0.037420,-0.018710
60.679821,12.276786,0.334340,0.072875,47.530746,24.999418,1.694746,0.216510,5.881079,0.000002,1.349530,0.736000,3.724860,-0.037420,-0.018710
60.679821,12.276786,0.334340,0.072875,47.530746,24.999418,1.694746,0.216510,5.881079,0.000002,1.349530,0.736000,3.724860,-0.037420,-0.018710
60.679821,12.276786,0.334340,0.072875,47.530746,24.999418,1.694746,0.216510,5.881079,0.000002,1.349530,0.736000,3.724860,-0.037420,-0.018710
60.679821,12.276786,0.334340,0.072875,47.530746,24.999418,1.694746,0.216510,5.881079,0.000002,1.349530,0.736000,3.724860,-0.037420,-0.018710
60.679821,12.276786,0.334340,0.072875,47.530746,24.999418,1.694746,0.216510,5.881079,0.000002,1.349530,0.736000,3.724860,-0.037420,-0.018710
60.679821,12.276786,0.334340,0.072875,47.530746,24.999418,1.694746,0.216510,5.881079,0.000002,1.349530,0.736000,3.724860,-0.037420,-0.018710
60.679821,12.276786,0.334340,0.072875,47.530746,24.999418,1.694746,0.216510,5.881079,0.000002,1.349530,0.736000,3.724860,-0.037420,-0.018710
