wm,b,im,ke,fc,iwu,under,leaki,th,isu,alpha,beta,alpha0,nsce,nsce/2
163.886749,13.677043,0.067582,0.699547,112.585220,24.999632,1.696916,0.835849,3.071484,0.000004,1.045367,0.757884,0.056871,-0.145884,-0.072942
125.316940,14.006810,0.062504,0.108914,118.129860,24.999994,2.334626,0.252391,2.385475,0.000002,1.074367,0.788008,3.969250,-0.145179,-0.072590
197.465759,14.006811,0.068736,0.108916,76.417389,24.999994,2.334627,0.252392,5.755046,0.000002,1.074366,0.788008,3.837890,-0.143633,-0.071817
197.465759,14.006811,0.068736,0.108916,76.417389,24.999994,2.334627,0.252392,5.755046,0.000002,1.074366,0.788008,3.837890,-0.143633,-0.071817
114.738388,16.467817,0.044226,0.964473,127.980202,24.999834,0.451331,0.435050,6.965296,0.000000,0.279433,0.970219,1.118292,-0.142117,-0.071058
222.058853,9.164213,0.025947,0.161300,76.417389,24.999763,2.334628,0.252391,5.755046,0.000004,1.074367,0.788008,4.354043,-0.141808,-0.070904
238.527084,6.833771,0.410328,0.142277,10.906392,24.999729,2.824699,0.065909,1.098696,0.000001,1.038247,0.796564,1.803140,-0.141657,-0.070828
230.770325,9.037675,0.484829,0.125902,52.269482,24.999720,2.789036,0.268359,4.940888,0.000001,1.512108,0.777855,1.163497,-0.141198,-0.070599
125.316940,14.006810,0.062503,0.537752,118.129860,24.999994,2.334624,0.252391,2.385475,0.000004,1.074367,0.788009,3.969251,-0.140856,-0.070428
210.521072,8.776695,0.336953,0.028226,17.350479,24.999905,2.417391,0.034528,8.230339,0.000004,2.097415,0.621758,3.439713,-0.140538,-0.070269
27.943911,15.450956,0.238481,0.515108,112.480209,24.999739,0.245696,0.462789,2.408913,0.000008,2.453659,0.781929,0.514027,-0.139803,-0.069901
174.146576,9.164212,0.025945,0.411079,112.826881,24.999763,2.334628,0.252391,5.755046,0.000005,1.327952,0.788009,4.354044,-0.137756,-0.068878
174.146576,9.164212,0.025945,0.411079,112.826881,24.999763,2.334628,0.252391,5.755046,0.000005,1.327952,0.788009,4.354044,-0.137756,-0.068878
207.986176,5.313529,0.395261,0.343949,112.647156,24.999607,2.696321,0.418479,7.819302,0.000001,1.376671,0.798103,4.029361,-0.136422,-0.068211
207.986176,5.313529,0.395261,0.343949,112.647156,24.999607,2.696321,0.418479,7.819302,0.000001,1.376671,0.798103,4.029361,-0.136422,-0.068211
207.986176,5.313529,0.395261,0.343949,112.647156,24.999607,2.696321,0.418479,7.819302,0.000001,1.376671,0.798103,4.029361,-0.136422,-0.068211
167.968842,5.271134,0.066459,0.546053,14.988309,24.999689,0.438082,0.481379,6.330186,0.000008,2.120799,0.741832,4.910152,-0.135528,-0.067764
121.078735,16.691593,0.291923,0.762723,120.973724,24.999723,1.731483,0.045265,7.357469,0.000009,1.118848,0.829248,1.273796,-0.135283,-0.067641
121.078735,16.691593,0.291923,0.762723,120.973724,24.999723,1.731483,0.045265,7.357469,0.000009,1.118848,0.829248,1.273796,-0.135283,-0.067641
121.078735,16.691593,0.291923,0.762723,120.973724,24.999723,1.731483,0.045265,7.357469,0.000009,1.118848,0.829248,1.273796,-0.135283,-0.067641
121.078735,16.691593,0.291923,0.762723,120.973724,24.999723,1.731483,0.045265,7.357469,0.000009,1.118848,0.829248,1.273796,-0.135283,-0.067641
111.702866,5.221789,0.326211,0.351425,52.317013,24.999245,1.888704,0.520303,1.124328,0.000005,1.792993,0.783605,2.754353,-0.134099,-0.067050
111.702866,5.221789,0.326211,0.351425,52.317013,24.999245,1.888704,0.520303,1.124328,0.000005,1.792993,0.783605,2.754353,-0.134099,-0.067050
111.702866,5.221789,0.326211,0.351425,52.317013,24.999245,1.888704,0.520303,1.124328,0.000005,1.792993,0.783605,2.754353,-0.134099,-0.067050
126.338196,16.420336,0.489240,0.403175,81.159294,24.999462,1.130068,0.365440,8.618573,0.000003,2.265857,0.770123,0.240081,-0.133959,-0.066979
126.338196,16.420336,0.489240,0.403175,81.159294,24.999462,1.130068,0.365440,8.618573,0.000003,2.265857,0.770123,0.240081,-0.133959,-0.066979
